gas_attack_capability;Gas Attack Capability;Attaque aux gaz;Gasangriffsfhigkeit;;Capac. ataques con gas;;;;;;;;;x;;;;
gas_attack_capability_desc;By loading artillery ammunition with poisonous gas substance, the killing zones stayed lethal for long periods of time. It also decreased the movement capacity of the defending units and the protective ability of concrete fortifications.;"En chargeant les obus d'artillerie avec du gaz empoisonn? les ""zones ltales"" le restent longtemps aprs l'arrt des tirs. Cela rduit la capacit?de mouvement des dfenseurs et la valeur protectrice des fortifications en bton.";Durch den Beschuss mit Gasgranaten blieben die Killing Zones ber lange Zeitrume hinweg tdlich. Der Gaseinsatz verringerte auch die Beweglichkeit verteidigender Einheiten und reduzierte die Schutzfunktion von Betonbunkern.;;Cargar la municin de artillera con sustancias de gas venenoso hizo que los radios de peligro resultaran letales durante largos periodos de tiempo. Tambin disminuy?la capacidad de movimiento de las unidades defensoras y la capacidad protectora de las fortificaciones de hormign.;;;;;;;;;x;;;;
gas_defense_capability;Gas Defense Capability;Dfense contre les gaz;Gasverteidigungsfhigkeit;;Capac. defensa contra gas;;;;;;;;;x;;;;
gas_defense_capability_desc;By introducing gas masks, a set of rules for how to wear the uniform when attacked by gas, and standard operation procedures for movement under gas attacks, the losses and effects of gas were diminished.;Pour diminuer les pertes et les effets des gaz, on a dploy?des masques ?gaz, dfini des consignes de port de l'uniforme et on a appliqu?des procdures de dplacement lors des attaques aux gaz.;Durch die Einfhrung von Gasmasken und Verhaltensregeln fr Gasangriffe wurden deren Effekte reduziert und die Hhe der Verluste verringert.;;La introduccin de mscaras de gas, de un conjunto de reglas sobre cmo llevar el uniforme cuando se sufre un ataque con esta sustancia y de los procedimientos operativos estndar para el movimiento bajo este tipo de ataque, disminuyeron las prdidas y los efectos del gas.;;;;;;;;;x;;;;
elastic_defense_system;Elastic Defense System;Dfense lastique;Elastisches Verteidigungssystem;;Sist. defensa elstica;;;;;;;;;x;;;;
elastic_defense_system_desc;At this points the trenches grew to formidable systems of trenches with two or even three lines of defenses bolstered by concrete fortifications and machine gun positions. The scene was as if it were captured from the 'Inferno' section of Dante Alighieris 'Divina Comedia'. ;?ce point, les tranches se dveloppent en de formidables systmes avec deux ou mme trois lignes de dfense renforcs avec des fortifications en bton et des positions de mitrailleuses. La scne est comme capture de la section Inferno?de Dante Alighieris dans 'Divina Comedia'. ;Zu diesem Zeitpunkt wurden die Schtzengrben zu beeindruckenden Grabensystemen ausgebaut, die oft aus zwei oder drei Grbenreihen bestanden, die zustzlich mit Betonbunkern und MG-Stellungen verstrkt waren. Die Szene stammt aus dem Abschnitt 'Inferno' von Dante Alighieris 'Divina Comedia'. Diese Anwendung gibt Ihnen die Mglichkeit, einen neuen Befestigungstyp zu bauen.;;En ese momento, las trincheras crecieron hasta convertirse en formidables sistemas de trincheras con dos o hasta tres lneas de defensa reforzadas con fortificaciones de hormign y plataformas de ametralladora. La escena fue copiada del captulo del 'Infierno' de la 'Divina Comedia' de Dante. ;;;;;;;;;x;;;;
flexible_counterattacks;Flexible Counterattacks;Contre-attaques flexibles;Flexible Gegenangriffe;;Contraataques flexibles;;;;;;;;;x;;;;
flexible_counterattacks_desc;After the enemy had gone over the top and his offensive was ebbing, this tactic meant the use of preplanned counterattacks against gaps in the enemy line where advance had not been synchronized. These counterattacks could sometimes push back the enemy even further than its original attacking positions. ;Aprs que l'ennemi ait dpass?ses possibilits et que son offensive se retire, les tactiques planifies de contre-attaques consistaient ?pointer les lacunes dans la ligne ennemie, o? ventuellement, l'avance n'aurait pas t?synchronise. Ces contre-attaques pouvaient parfois repousser l'ennemi encore plus loin que ses positions de dpart. ;Nachdem sich der Feind bernommen hatte und die Strke seiner Offensive abebbte, wurde diese Taktik angewandt, um mit im Voraus geplanten Gegenangriffe dort in Lcken in den feindlichen Linien zu schlagen, wo der Feind seinen Vorsto?nicht ausreichend synchronisiert hatte. Mit diesen Gegenangriffen konnte der Feind manchmal noch hinter seine ursprnglichen Angriffsstellungen zurckgedrngt werden.;;Estas tcticas pretendan lanzar contraataques planeados con antelacin contra las brechas en la lnea enemiga donde no se haba sincronizado el avance despus de que el enemigo se hubiera pasado y su ofensiva fuera disminuyendo. A veces estos contraataques podan hacer retroceder al contrario ms all?de sus posiciones de ataque originales. ;;;;;;;;;x;;;;
infiltration;Infiltration;Infiltration;Infiltrierung;;Infiltracin;;;;;;;;;x;;;;
infiltration_desc;Infiltration;Infiltration;Infiltrierung;;Infiltracin;;;;;;;;;x;;;;
low_echelon_fire_support;Low Echelon Fire Support;Support de feu aux chelons infrieurs;Truppen-Feueruntersttzung;;Fuego de apoyo de escaln inferior;;;;;;;;;x;;;;
low_echelon_fire_support_desc;By introducing divisional artillery and mortars down on battalion level, units got better firepower much faster. This was in turn very important both in offense and defense.;Introduction de l'artillerie de division et des mortiers vers le bas, c'est ?dire, au niveau du bataillon. Les units pouvaient ainsi bnficier rapidement d'une puissance de feu accrue trs utile en dfense comme en attaque.;Durch die Einfhrung von Divisionsartillerie und -mrsern bis auf Batallionsebene erhielten Einheiten viel schneller bessere Feuerkraft, was in Offensive und Defensive gleichermaen wichtig war.;;Mediante la introduccin de la artillera divisionaria y los morteros en el nivel inferior del batalln las unidades consiguieron mayor potencia de fuego ms rpidamente, lo que era de gran importancia tanto en la defensa como en el ataque.;;;;;;;;;x;;;;
stormtrooper_training;Stormtrooper Training;Constitution de troupes d'assaut;Sturmtruppenausbildung;;Instruc. tropas asalto;;;;;;;;;x;;;;
stormtrooper_training_desc;This was a technique of using special units to press a gap in the line and cut off trenches behind this new line. Units used were especially trained for the task.;Cette technique consistait ?utiliser des units spcialises pour s'infiltrer dans les brches et isoler les lignes ennemies avances. Ces units taient spcialement formes ?cette mission.;Diese Taktik baute auf Sondereinheiten, Lcken in den feindlichen Linien zu schaffen und die Schtzengrben von den feindlichen Truppen zu erobern. Fr diese Aufgabe wurden Einheiten speziell ausgebildet.;;Se trataba de una tcnica que usaba unidades especiales para forzar una brecha en la lnea y aislar a las trincheras tras esa nueva lnea. Las unidades utilizadas eran entrenadas especialmente para dicha tarea.;;;;;;;;;x;;;;
tank_experiments;Tank Experiments;Exprimentation des chars d'assaut;Panzerexperimente;;Experim. tanques;;;;;;;;;x;;;;
tank_experiments_desc;The first tank, sometimes called barrel, was blessed with mixed success due to the unreliability of these first steel monsters. However, when they worked they could open up the front wherever they went.;"Les premiers chars, parfois surnomms ""tank"", n'ont connu qu'un succs mitig?en raison de leur manque de fiabilit? Cependant, quand ils fonctionnaient, ils pouvaient percer le front en n'importe quel point.";Die ersten Panzer, manchmal einfach als Fsser bezeichnet, hatten aufgrund ihrer Unzuverlssigkeit nur mittelmigen Erfolg. Wenn sie aber funktionierten, konnten sie an einer beliebigen Stelle eine Lcke in die Front reien.;;El primer tanque fue bendecido con un xito desigual debido a la inestabilidad de estos primeros monstruos de acero. Sin embargo, cuando funcionaban podan abrir el frente all?donde fueran.;;;;;;;;;x;;;;
tank_exploits;Tank Exploits;Exploitation des chars d'assaut;Panzereffizienz;;Proezas tanques;;;;;;;;;x;;;;
tank_exploits_desc;At this point tanks were more reliable and used in smaller units to break holes in the line where stormtroopers and regular infantry could pour in and fight the enemy.;Les chars sont devenus plus fiables et on les utilise en petites units pour crer des brches dans lesquelles les troupes d'assaut et l'infanterie rgulire peuvent s'engouffrer et combattre l'ennemi.;Zu diesem Zeitpunkt sind Panzer zuverlssiger und werden in kleineren Einheiten dazu eingesetzt, Lcken in die gegnerische Front zu reien, durch die Sturmtruppen und Infanterie dann eindringen und den Feind bekmpfen knnen.;;En ese momento, los tanques son ms fiables y se utilizan en unidades menores para hacer agujeros en las lneas, donde podan introducirse las tropas de asalto y la infantera regular para combatir al enemigo.;;;;;;;;;x;;;;
modern_army_doctrine;Modern Army Doctrine;Doctrine de l'arme moderne;Moderne Heeresdoktrin;;Doctrina del ejrcito moderno;;;;;;;;;x;;;;
modern_army_doctrine_desc;Modern Army Doctrine;Doctrine de l'arme moderne;Moderne Heeresdoktrin;;Doctrina del ejrcito moderno;;;;;;;;;x;;;;
firepower_vs_mobility;Firepower vs Mobility;Puissance de feu contre Mobilit?Feuerkraft contra Mobilitt;;Potencia de fuego contra movilidad;;;;;;;;;x;;;;
firepower_vs_mobility_desc;After the end of the First World War, the major powers had to re-evaluate their military strategies in light of the brutal lessons learned during the years of inconclusive trench warfare. One major school of thought that emerged focused on the importance of using massed firepower, principally in the form of artillery, to overwhelm the enemy and literally blast a hole in their lines to facilitate an advance, while another school of thought suggested that the key to victory on the modern battlefield was mobility, so that friendly forces could maneuver around enemy strongpoints to pursue the attack on more advantageous terms.;Aprs la fin de la Premire Guerre mondiale, les Grandes Puissances ont d?rvaluer leurs stratgies militaires ?la lumire des brutales leons apprises pendant les annes peu concluantes de la guerre des tranches. Une grande cole de pense qui a merg?mit l'accent sur l'importance d'utiliser la puissance de feu de faon masse, principalement sous la forme d'artillerie, pour craser l'ennemi et littralement percer un trou dans leurs lignes afin de faciliter une avance, tandis qu'une autre cole de pense a suggr?que la cl?de la victoire sur le champ de bataille moderne est la mobilit? de sorte que des forces amies pourraient manoeuvrer autour de points forts ennemis pour poursuivre l'attaque dans des conditions plus avantageuses. ;Nach dem Ende des ersten Weltkriegs mussten die Gromchte ihre Militrstrategien angesichts der brutalen Verluste whrend des jahrelangen ergebnislosen Stellungskriegs neu bewerten. Eine bedeutende Denkrichtung konzentrierte sich darauf, den Feind zur Begnstigung eines Bodenangriffs mit massiver Feuerkraft zu berwltigen, und im wahrsten Sinne des Wortes ein Lcke in seine Linien zu sprengen. Eine andere Denkrichtung sah dagegen die Mobilitt als Schlssel zum Sieg auf dem Schlachtfeld der Moderne an: Dabei sollten die eigenen Truppen feindliche Sttzpunkte umgehen, um den Angriff zu gnstigeren Bedingungen fortzufhren.;;Tras el final de la Primera Guerra Mundial, las grandes potencias tuvieron que reevaluar sus estrategias militares a la luz de las brutales lecciones aprendidas durante aos de guerra inconcluyente. Una de las principales escuelas de pensamiento que surgieron subrayaba la importancia de utilizar potencia de fuego concentrada, sobre todo en forma de artillera, para abrumar al enemigo y, literalmente, abrir un agujero en sus lneas para facilitar el avance, mientras que otra sugera que la clave de la victoria en el campo de batalla moderno era la movilidad, para poder maniobrar alrededor de los puntos fuertes del enemigo y proseguir el ataque en trminos ms ventajosos.;;;;;;;;;x;;;;
grand_battle_plan_vs_superior_firepower;Grand Battle Plan vs Superior Firepower;Grand plan de bataille contre Puissance de feu suprieure;Groer Schlachtplan contra berlegene Feuerkraft;;Plan de la gran batalla contra potencia de fuego superior;;;;;;;;;x;;;;
grand_battle_plan_vs_superior_firepower_desc;For those armies that focused on firepower, another crucial decision revolved around how that firepower was to be utilized. One possibility was to craft intricate and detailed plans that integrated artillery strikes on specific targets timed to end just as the main assault was launched, while another possibility was simply to mass together as much artillery as possible and bombard the enemy until he gave way.;Pour ces armes qui comptaient sur la puissance de feu, une autre dcision cruciale tournait autour de la faon dont la puissance de feu devait tre utilise. Une possibilit?consistait ?laborer des plans complexes et dtaills qui intgraient des tirs d'artillerie sur des cibles spcifiques programms pour se terminer au moment ou l'attaque principale tait lance, tandis qu'une autre possibilit?tait tout simplement de les masser ensemble, autant que possible d'artillerie et de bombarder l'ennemi jusqu'?ce qu'il cde. ;Fr Armeen, die auf Feuerkraft fokussiert waren, stellte sich die Frage, wie diese Feuerkraft eingesetzt werden sollte. Eine Mglichkeit war die Erstellung komplizierter und detaillierter Plne, die beinhalteten, dass Artillerieschlge auf bestimmte Ziele zeitlich so abgestimmt wurden, dass sie kurz vor dem Beginn des eigentlichen Hauptangriffs endeten. Eine andere Mglichkeit war die Ansammlung so vieler Geschtze wie mglich und die Bombardierung des Feindes bis zu dessen Kapitulation.;;Para aquellos ejrcitos que se centraban en la potencia de fuego, otra decisin crucial tena que ver con el modo de utilizar esa potencia de fuego. Una posibilidad era elaborar complejos y detallados planes que integraban ataques de artillera contra objetivos especficos que deban terminar en el momento justo en que se lanzaba el ataque principal, mientras que otra era simplemente concentrar toda la artillera posible y bombardear al enemigo hasta que se rindiera.;;;;;;;;;x;;;;
human_wave_vs_spearhead;Human Wave vs Spearhead;Vague humaine contre Fer de lance;Massenangriffe contra Angriffsspitzen;;Oleada humana contra punta de lanza;;;;;;;;;x;;;;
human_wave_vs_spearhead_desc;For those armies that focused on mobility, it was important to decide how precisely the army was to be mobile. One option was to use standard infantry forces, and to overwhelm the enemy when contact was made, while another option was to focus on specialized spearhead units, often with a mechanized component, that were best suited for mobility and could quickly exploit weaknesses in the enemy line.;Pour ces armes qui mettaient l'accent sur la mobilit? il tait important de dcider comment, prcisment, l'arme devait tre mobile. Une option tait d'utiliser les forces d'infanterie standard, et d'craser l'ennemi, si le contact tait tabli, tandis qu'une autre option tait de s'appuyer sur des units spcialises dites ?fer de lance, avec souvent une composante mcanise, qui tait la mieux adapte ?la mobilit?et pouvait rapidement exploiter les faiblesses de la ligne ennemie.;Fr Armeen, die auf Mobilitt fokussiert waren, spielte die Entscheidung, wie genau die eigenen Truppen mobil sein sollten, eine groe Rolle. Eine Option bestand darin, normale Infanterietruppen einzusetzen, und den Feind bei Kontakt mit schierer Masse zu berwltigen. Eine andere Option konzentrierte sich auf spezialisierte Voraustruppen, zu denen oft auch mechanisierte Einheiten gehrten, die sehr mobil waren und Schwchen in den feindlichen Linien schnell ausnutzen konnten.;;Para aquellos ejrcitos que se centraban en la movilidad, era importante decidir cmo deba obtenerse esta movilidad. Una opcin era utilizar formas de infantera estndar para aplastar al enemigo al producirse el contacto, mientras que otra se centraba en puntas de lanza formadas por unidades especializadas, a menudo de tipo mecanizado, ms rpidas, que podan explotar mejor las debilidades de la lnea enemiga.;;;;;;;;;x;;;;
light_armament;Light Armament;Armement lger;Leichte Bewaffnung;;Armamento ligero;;;;;;;;;x;;;;
light_armament_desc;This is the development of the main side arms of your units. The applications will upgrade the combat values of your divisions. Better applications within this branch will increase the Fire attack value of your units.;Cela concerne l'volution des principales armes de poing de vos units. Les amliorations augmenteront la valeur au combat de vos divisions. Des amliorations dans cette branche augmenteront la valeur d'attaque de vos units.;Dies ist die Entwicklung der Hauptbewaffnung Ihrer Einheiten. Diese Anwendungen erhhen die Kampfwerte Ihrer Divisionen. Bessere Anwendungen in diesem Bereich erhhen die offensiven Feuerwerte Ihrer Einheiten.;;ste es el desarrollo de las armas principales de tus unidades. Su utilizacin mejorar?la eficacia militar de tus divisiones. Los mejores usos de esta rama aumentarn el valor de Ataque de disparo de tus unidades.;;;;;;;;;x;;;;
flintlock_rifles;Flintlock Rifles;Fusils ?silex;Steinschlossgewehre;;Fusiles chispa;;;;;;;;;x;;;;
flintlock_rifles_desc;Flintlock Rifles;Fusils ?silex;Steinschlossgewehre;;Fusiles chispa;;;;;;;;;x;;;;
muzzle_loaded_rifles;Muzzle-loaded Rifles;Fusils chargs par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;
muzzle_loaded_rifles_desc;Muzzle-loaded Rifles;Fusils chargs par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;
breech_loaded_rifles;Breech-loaded Rifles;Fusils chargs par la culasse;Hinterlader;;Fusiles postcarga;;;;;;;;;x;;;;
breech_loaded_rifles_desc;Breech-loaded Rifles;Fusils chargs par la culasse;Hinterlader;;Fusiles postcarga;;;;;;;;;x;;;;
machine_guns;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;
machine_guns_desc;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;
bolt_action_rifles;Bolt-action Rifles;Fusils ?culasse mobile;Repetiergewehre;;Fusiles cerrojo;;;;;;;;;x;;;;
bolt_action_rifles_desc;Bolt-action Rifles;Fusils ?culasse mobile;Repetiergewehre;;Fusiles cerrojo;;;;;;;;;x;;;;
modern_divisional_structure;Modern Divisional Structure;Struct. divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;
modern_divisional_structure_desc;Modern Divisional Structure;Structure divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;
interwar_infantry;Interwar Infantry;Infanterie de l'entre-deux-guerres;Zwischenkriegsinfanterie;;Infantera de entreguerras;;;;;;;;;x;;;;
interwar_infantry_desc;From the end of the Great War to the end of the Depression, many nations' armies kept evolving in nature and focus. Starting with new divisional structures, many armies began to develop specialized units, ranging from Marines to Mountaineers. A greater degree of motorisation, with mass availability of cars and trucks, added to the ever-changing nature of land units across the globe.;De la fin de la Grande Guerre ?la fin de la Dpression, les armes des pays ont continu?d'voluer en nature et en concentration. ?partir de nouvelles structures divisionnaires, de nombreuses armes ont commenc??dvelopper des units spcialises, allant des marines aux alpinistes. A un plus grand degr?de motorisation, avec une disponibilit?en masse de voitures et de camions, s'ajoutait la nature sans cesse changeante des units terrestres ?travers le monde. ;Zwischen dem Ende des ersten Weltkriegs und dem Ende der Groen Depression entwickelten sich die Armeen vieler Lnder inpunkto Eigenschaften und Fokussierung weiter. Viele Armeen fhrten neue Divisionsstrukturen ein und begannen mit der Ausbildung verschiedenster Spezialtruppen wie Marineinfanterie und Gebirgsjgern. Die mit der massenhaften Verfgbarkeit von Autos und Lkw einhergehende Mobilittssteigerung trug weltweit zur stndigen Vernderung von Bodentruppen bei.;;Entre el final de la Primera Guerra Mundial y el final de la Gran Depresin, los ejrcitos de muchos pases siguieron evolucionando, tanto en su naturaleza como en su enfoque. Empezando por nuevas estructuras divisionales, muchos ejrcitos comenzaron a desarrollar unidades especializadas, de marines a fuerzas de montaa. La creciente importancia de la motorizacin, gracias a la disponibilidad masiva de coches y camiones, contribuy?a la modificacin de las fuerzas terrestres por todo el mundo.;;;;;;;;;x;;;;
interwar_cavalry;Interwar Cavalry;Cavalerie de l'entre-deux-guerres;Zwischenkriegskavallerie;;Caballera de entreguerras;;;;;;;;;x;;;;
interwar_cavalry_desc;With the mass casulaties suffered in the Great War, and the dawning of the motorised age, traditional horse cavalry was on its way out. The new focus on motorisation changed the way cavalry was to be used, and its role on the battlefield. No longer horse-mounted, soldiers would be mounted instead on motorised vehicles. Motorisation would also allow for more fire power from heavier guns, and speed up deployment times.;Avec les pertes massives subies pendant la Grande Guerre, et l'aube de l'ge motoris? la cavalerie ?cheval traditionnelle tait en voie de disparition. Le nouvel accent mis sur la motorisation a chang?la faon dont elle devait tre utilise, et son rle sur le champ de bataille. Plus de chevaux monts, les soldats taient 'monts', ?la place, sur des vhicules motoriss. La motorisation permettait galement une meilleure puissance de feu avec des canons lourds, et permettait d'acclrer la vitesse de dploiement. ;Angesichts der massenhaften Verluste des ersten Weltkriegs und des Anbruchs des motorisierten Zeitalters stand die traditionelle Pferdekavallerie vor dem endgltigen Aus. Die neue Fokussierung auf Motorisierung vernderte die Einsatzart von Kavallerie und ihre Rolle auf dem Schlachtfeld. Anstatt eines Pferds bestiegen die Soldaten nun motorisierte Fahrzeuge. Die Motorisierung ermglichte auerdem die Steigerung der Feuerkraft mittels schwererer Geschtze und die Verkrzung der Aufmarschzeit.;;Con las bajas masivas sufridas en la Gran Guerra y el comienzo de la era motorizada, lleg?el final de la caballera tradicional. La importancia de la motorizacin cambi?el modo en que se utilizaba la caballera y su papel en el campo de batalla. A partir de entonces, en lugar de usar caballos, los soldados iran montados en vehculos motorizados. Adems, la motorizacin permitira utilizar caones ms pesados y potentes y aumentara la velocidad de despliegue.;;;;;;;;;x;;;;
rear_area_dumps;Rear Area Dumps;Dpts en zone arrire;Frontnahe Depots;;Depsitos de retaguardia;;;;;;;;;x;;;;
rear_area_dumps_desc;As technology advanced, particularly in terms of motorisation, new concepts needed to be applied to more traditional doctrines. Supply, always an issue to an army, was greatly enhanced by these changes. It was now possible, as well as necessary, to establish major supply depots, from which entire sectors could be supplied. It was no longer necessary for long supply trains to feed frontline units, as centralised depots could rapidly dispense needed material to units.;Comme la technologie de pointe, notamment en termes de motorisation, de nouveaux concepts doivent tre appliqus ?plus de doctrines traditionnelles. L'approvisionnement, toujours un problme pour une arme, a t?grandement amliore par ces changements. Il est dsormais possible, autant que ncessaire, d'tablir des dpts majeures d'approvisionnement, ?partir desquels des secteurs entiers peuvent tre dservis. Il n'tait ainsi plus ncessaire d'avoir accs ?des trains d'approvisionnement pour alimenter les units du front, car les dpts centraliss pouvaient rapidement passer aux units le matriel ncessaire.;Im Zuge des technologischen Fortschritts, besonders inpunkto Motorisierung, wurden fr die traditionelleren Doktrinen neue Konzepte bentigt. Die Nachschubversorgung, fr jede Armee stets ein wichtiger Punkt, wurde von diesen nderungen stark verbessert. Nun war es mglich, wie auch notwendig, groe Nachschubdepots zur Versorgung ganzer Sektoren zu errichten. Die Notwendigkeit langer Nachschubzge zur Versorgung der Fronteinheiten fiel damit weg, da zentralisierte Depots bentigtes Material schnell an die Einheiten ausgeben konnten.;;A medida que avanzaba la tecnologa, especialmente en trminos de motorizacin, se haca necesario aplicar nuevos conceptos a doctrinas ms tradicionales. El avituallamiento, que siempre haba sido un problema para los ejrcitos, mejor?mucho gracias a estas transformaciones. Ahora era posible, adems de necesario, establecer depsitos de retaguardia desde los que se poda suministrar a sectores enteros del frente. Ya no era necesario que largos trenes de avituallamiento abastecieran a las unidades del frente, puesto que estos depsitos podan enviar rpidamente el material que necesitaran las unidades.;;;;;;;;;x;;;;
heavy_armament;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
heavy_armament_desc;This is your heavy support as artillery pieces and mortars. The applications will upgrade the combat values of your artillery detachments. Those detachments will give your units an extra punch that will be formidable with the later applications.;C'est votre soutien lourd compos?de pices d'artillerie et de mortiers. Les dispositions permettront d'amliorer les valeurs de combat de vos dtachements d'artillerie. Ces dtachements donneront ?vos units un punch supplmentaire qui sera redoutable avec les dispositions plus tardives. ;Dies ist Ihre schwere Feueruntersttzung in Form von Artilleriegeschtzen und Mrsern. Die Anwendungen erhhen die Kampfwerte Ihrer Artillerieabteilungen. Diese Abteilungen geben Ihren Einheiten zustzliche Schlagkraft, die mit spteren Anwendungen beeindruckend wird.;;Se trata de tu apoyo pesado, como las piezas de artillera y los morteros. Su utilizacin mejorar?la eficacia militar de tus unidades de artillera. Esos destacamentos darn a tus unidades un empujn que resultar?formidable en usos posteriores.;;;;;;;;;x;;;;
bronze_muzzle_loaded_artillery;Bronze Muzzle-loaded Artillery;Artill. bronze charge par bouche;Vorderladergeschtz, Bronze;;Artillera avancarga (bronce);;;;;;;;;x;;;;
bronze_muzzle_loaded_artillery_desc;Bronze Muzzle-loaded Artillery;Artillerie en bronze charge par la bouche;Vorderladergeschtz, Bronze;;Artillera avancarga (bronce);;;;;;;;;x;;;;
iron_muzzle_loaded_artillery;Iron Muzzle-loaded Artillery;Artill. fer charge par bouche;Vorderladergeschtz, Eisen;;Artillera avancarga (hierro);;;;;;;;;x;;;;
iron_muzzle_loaded_artillery_desc;Iron Muzzle-loaded Artillery;Artillerie en fer charge par la bouche;Vorderladergeschtz, Eisen;;Artillera avancarga (hierro);;;;;;;;;x;;;;
iron_breech_loaded_artillery;Iron Breech-loaded Artillery;Artillerie en fer ?culasse;Hinterladergeschtz, Eisen;;Artillera postcarga (hierro);;;;;;;;;x;;;;
iron_breech_loaded_artillery_desc;Iron Breech-loaded Artillery;Artillerie en fer ?culasse;Hinterladergeschtz, Eisen;;Artillera postcarga (hierro);;;;;;;;;x;;;;
steel_breech_loaded_artillery;Steel Breech-loaded Artillery;Artillerie en acier ?culasse;Hinterladergeschtz, Eisen;;Artillera postcarga (acero);;;;;;;;;x;;;;
steel_breech_loaded_artillery_desc;Steel Breech-loaded Artillery;Artillerie en acier ?culasse;Hinterladergeschtz, Eisen;;Artillera postcarga (acero);;;;;;;;;x;;;;
indirect_artillery_fire;Indirect Artillery Fire;Tir indirect d'artillerie;Indirekter Artilleriebeschuss;;Fuego indir. artillera;;;;;;;;;x;;;;
indirect_artillery_fire_desc;Indirect Artillery Fire;Tir indirect d'artillerie;Indirekter Artilleriebeschuss;;Fuego indir. artillera;;;;;;;;;x;;;;
heavy_armament_dunno;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
heavy_armament_dunno_desc;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
tankette;Tankette;Chenillette;Tankette;;Tanqueta;;;;;;;;;x;;;;
tankette_desc;Experience in the Great War showed the value and usefulness of tanks. However, those that saw action tended to be a bit unwieldy in rough terrain, and not very mobile. Tankettes were the first in a long line of developments in tank technology, that allowed for greater speeds and better maneuverability.;L'exprience de la Grande Guerre a montr?la valeur et l'utilit?des tanks. Toutefois, ceux qui ont t?vus en action tendent ?tre un peu lourds en terrain accident? et pas trs mobiles. Les chenillettes ont t?les premires d'une longue ligne d'volution de la technologie des blinds, qui ont permis une plus grande vitesse et une meilleure maniabilit? ;Die ersten Panzereinstze im ersten Weltkrieg hatten die Ntzlichkeit von Panzern gezeigt. Die Panzer des ersten Weltkriegs waren in grobem Gelnde aber noch recht schwerfllig und nicht besonders mobil. Tanketten waren der Beginn einer langen Entwicklungsreihe der Panzertechnologie, die hhere Geschwindigkeiten und bessere Manvrierbarkeit ermglichte.;;Las experiencias de la Gran Guerra demostraron el valor y la utilidad de los tanques. Sin embargo, los que entraron en accin tendan a ser poco manejables en terreno escabroso, adems de poco mviles. Las tanquetas, primero de una larga lnea de avances en la tecnologa de tanques, contaban con mayor velocidad y maniobrabilidad.;;;;;;;;;x;;;;
light_tank;Light Tank;Char lger;Leichter Panzer;;Tanque ligero;;;;;;;;;x;;;;
light_tank_desc;A major step forward in tank technology was the light tank. Generally mounting machine guns or a light gun, these were the first ''true'' tanks to be produced. Used in an infantry-support role, these tanks gave divisions much-needed mobile firepower with a solid defensive capability.;Une avance majeure dans la technologie du tank a t?le char lger. Gnralement surmont?de mitrailleuses ou d'un canon lger, ce sont les ''premiers'' vrais chars ?tre produit. Utilis?dans un rle de soutien d'infanterie, ces chars apportent beaucoup aux divisions qui ont grand besoin d'une puissance de feu mobile avec une capacit?de dfense sans failles. ;Der leichte Panzer stellte einen groen Fortschritt der Panzertechnologie dar. Diese ersten richtigen Panzer waren meist mit Maschinengewehren oder einer leichten Panzerkanone bestckt. Sie wurden zur Infanterieuntersttzung eingesetzt und boten Divisionen dringend bentigte mobile Feueruntersttzung bei solider Verteidigungsfhigkeit.;;El tanque ligero fue un gran paso adelante en la tecnologa de los tanques. Estos vehculos, armados con ametralladoras o caones ligeros, fueron los primeros tanques 'de verdad' que se produjeron. Usados en tareas de apoyo de infantera, proporcionaban a las divisiones potencia de fuego mvil, adems de gran capacidad defensiva.;;;;;;;;;x;;;;
armoured_cars;Armoured Cars;Vhicules blinds;Panzerwagen;;Coches blindados;;;;;;;;;x;;;;
